"subject","version","assignmentId","cond","practice","prompt","choice","modality","correct","rt","trial","stamp","id"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone lifts a 200-ton car off the ground to save a child's life.","1","ought","1","2197","5","2018-01-10 16:17:32","13243"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone burns 20 dollar bills with a match.","0","ought","1","1441","6","2018-01-10 16:17:35","13244"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone jumps 3 feet in the air to make a basketball shot.","1","ought","1","3388","7","2018-01-10 16:17:39","13245"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone lifts a 200-ton car off the ground to save a child's life.","1","possible","0","1044","0","2018-01-10 16:17:41","13246"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone jumps 40,000 feet in the air and gets hit by an airplane.","0","possible","1","1479","1","2018-01-10 16:17:44","13247"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone burns 20 dollar bills with a match.","0","possible","0","1283","2","2018-01-10 16:17:46","13248"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone jumps 3 feet in the air to make a basketball shot.","1","possible","1","2172","3","2018-01-10 16:17:49","13249"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone makes 1 million dollar bills appear out of nowhere.","1","possible","0","1604","4","2018-01-10 16:17:52","13250"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone runs 2 miles in 15 minutes to raise money for charity.","1","possible","1","2214","5","2018-01-10 16:17:55","13251"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone lifts a 20 pound rock and throws it at another person's head.","0","possible","0","1576","6","2018-01-10 16:17:57","13252"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone runs 1000 miles in 15 minutes to escape the police after committing a crime.","0","possible","1","2068","7","2018-01-10 16:18:01","13253"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone runs 2 miles in 15 minutes to raise money for charity.","1","could","1","1285","0","2018-01-10 16:18:03","13254"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone lifts a 200-ton car off the ground to save a child's life.","1","could","0","1146","1","2018-01-10 16:18:05","13255"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone jumps 3 feet in the air to make a basketball shot.","1","could","1","1506","2","2018-01-10 16:18:07","13256"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone jumps 40,000 feet in the air and gets hit by an airplane.","0","could","1","1524","3","2018-01-10 16:18:10","13257"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone lifts a 20 pound rock and throws it at another person's head.","0","could","0","3444","4","2018-01-10 16:18:15","13258"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone burns 20 dollar bills with a match.","0","could","0","997","5","2018-01-10 16:18:16","13259"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone runs 1000 miles in 15 minutes to escape the police after committing a crime.","0","could","1","2906","6","2018-01-10 16:18:20","13260"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","1","Imagine that someone makes 1 million dollar bills appear out of nowhere.","1","could","0","1172","7","2018-01-10 16:18:23","13261"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","machine","-1","possible","-1","-1","0","2018-01-10 16:18:50","13262"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","chocolate","0","possible","-1","969","1","2018-01-10 16:18:52","13263"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","basket","-1","possible","-1","-1","2","2018-01-10 16:18:54","13264"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","mountain","0","possible","-1","959","3","2018-01-10 16:18:56","13265"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","structure","1","possible","-1","661","4","2018-01-10 16:18:57","13266"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","traffic","-1","possible","-1","-1","5","2018-01-10 16:18:59","13267"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","wedding","1","possible","-1","680","6","2018-01-10 16:19:01","13268"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","sunlight","0","possible","-1","684","7","2018-01-10 16:19:03","13269"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","keyboard","1","possible","-1","877","8","2018-01-10 16:19:04","13270"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","football","1","possible","-1","757","9","2018-01-10 16:19:06","13271"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","community","1","possible","-1","868","10","2018-01-10 16:19:08","13272"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","doorway","1","possible","-1","718","11","2018-01-10 16:19:10","13273"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","stomach","1","possible","-1","586","12","2018-01-10 16:19:11","13274"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","whisper","0","possible","-1","659","13","2018-01-10 16:19:13","13275"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","fortune","0","possible","-1","612","14","2018-01-10 16:19:15","13276"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","helicopter","1","possible","-1","643","15","2018-01-10 16:19:16","13277"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","elephant","0","possible","-1","629","16","2018-01-10 16:19:18","13278"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","umbrella","1","possible","-1","652","17","2018-01-10 16:19:20","13279"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","bookshelf","1","possible","-1","630","18","2018-01-10 16:19:21","13280"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","ladder","1","possible","-1","603","19","2018-01-10 16:19:23","13281"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","military","0","possible","-1","613","20","2018-01-10 16:19:24","13282"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","fortune","0","should","-1","652","0","2018-01-10 16:19:26","13283"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","machine","1","should","-1","675","1","2018-01-10 16:19:28","13284"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","chocolate","0","should","-1","901","2","2018-01-10 16:19:30","13285"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","sunlight","0","should","-1","734","3","2018-01-10 16:19:31","13286"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","whisper","0","should","-1","714","4","2018-01-10 16:19:33","13287"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","helicopter","1","should","-1","773","5","2018-01-10 16:19:35","13288"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","mountain","0","should","-1","699","6","2018-01-10 16:19:37","13289"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","structure","1","should","-1","596","7","2018-01-10 16:19:38","13290"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","military","0","should","-1","693","8","2018-01-10 16:19:40","13291"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","keyboard","1","should","-1","655","9","2018-01-10 16:19:42","13292"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","doorway","1","should","-1","682","10","2018-01-10 16:19:43","13293"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","basket","1","should","-1","621","11","2018-01-10 16:19:45","13294"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","stomach","1","should","-1","675","12","2018-01-10 16:19:47","13295"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","wedding","1","should","-1","605","13","2018-01-10 16:19:48","13296"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","ladder","1","should","-1","717","14","2018-01-10 16:19:50","13297"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","elephant","0","should","-1","637","15","2018-01-10 16:19:52","13298"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","football","1","should","-1","654","16","2018-01-10 16:19:53","13299"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","umbrella","1","should","-1","603","17","2018-01-10 16:19:55","13300"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","bookshelf","1","should","-1","636","18","2018-01-10 16:19:56","13301"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","traffic","1","should","-1","861","19","2018-01-10 16:19:58","13302"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","community","1","should","-1","589","20","2018-01-10 16:20:00","13303"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","keyboard","1","ought","-1","717","0","2018-01-10 16:20:02","13304"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","machine","1","ought","-1","599","1","2018-01-10 16:20:03","13305"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","basket","1","ought","-1","555","2","2018-01-10 16:20:05","13306"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","doorway","1","ought","-1","633","3","2018-01-10 16:20:06","13307"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","elephant","0","ought","-1","645","4","2018-01-10 16:20:08","13308"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","traffic","1","ought","-1","629","5","2018-01-10 16:20:10","13309"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","community","1","ought","-1","682","6","2018-01-10 16:20:11","13310"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","sunlight","0","ought","-1","645","7","2018-01-10 16:20:13","13311"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","umbrella","1","ought","-1","719","8","2018-01-10 16:20:15","13312"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","mountain","-1","ought","-1","-1","9","2018-01-10 16:20:17","13313"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","helicopter","-1","ought","-1","-1","10","2018-01-10 16:20:19","13314"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","ladder","-1","ought","-1","-1","11","2018-01-10 16:20:21","13315"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","bookshelf","1","ought","-1","882","12","2018-01-10 16:20:23","13316"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","chocolate","0","ought","-1","755","13","2018-01-10 16:20:24","13317"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","stomach","-1","ought","-1","-1","14","2018-01-10 16:20:26","13318"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","whisper","0","ought","-1","638","15","2018-01-10 16:20:28","13319"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","wedding","1","ought","-1","563","16","2018-01-10 16:20:30","13320"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","football","1","ought","-1","684","17","2018-01-10 16:20:31","13321"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","fortune","1","ought","-1","917","18","2018-01-10 16:20:33","13322"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","military","0","ought","-1","724","19","2018-01-10 16:20:35","13323"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","structure","1","ought","-1","753","20","2018-01-10 16:20:37","13324"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","machine","1","could","-1","594","0","2018-01-10 16:20:38","13325"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","ladder","1","could","-1","741","1","2018-01-10 16:20:40","13326"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","military","0","could","-1","647","2","2018-01-10 16:20:42","13327"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","helicopter","1","could","-1","645","3","2018-01-10 16:20:43","13328"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","doorway","1","could","-1","668","4","2018-01-10 16:20:45","13329"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","sunlight","0","could","-1","595","5","2018-01-10 16:20:47","13330"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","traffic","1","could","-1","607","6","2018-01-10 16:20:48","13331"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","umbrella","1","could","-1","657","7","2018-01-10 16:20:50","13332"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","basket","1","could","-1","669","8","2018-01-10 16:20:52","13333"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","elephant","0","could","-1","618","9","2018-01-10 16:20:53","13334"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","football","1","could","-1","676","10","2018-01-10 16:20:55","13335"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","stomach","1","could","-1","589","11","2018-01-10 16:20:57","13336"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","community","1","could","-1","620","12","2018-01-10 16:20:58","13337"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","wedding","1","could","-1","583","13","2018-01-10 16:21:00","13338"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","keyboard","1","could","-1","634","14","2018-01-10 16:21:01","13339"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","mountain","-1","could","-1","-1","15","2018-01-10 16:21:03","13340"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","fortune","0","could","-1","704","16","2018-01-10 16:21:05","13341"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","whisper","0","could","-1","668","17","2018-01-10 16:21:07","13342"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","bookshelf","1","could","-1","674","18","2018-01-10 16:21:08","13343"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","chocolate","0","could","-1","589","19","2018-01-10 16:21:10","13344"
"A2S70WW1VAPKK8","cs_wg_v9_pilot2","3NGI5ARFTT6AS5YFZE27CIAFRYN1PN","pressure","0","structure","1","could","-1","620","20","2018-01-10 16:21:12","13345"
